id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,polarity
1355665189010616320,1355665189010616320,2021-01-31 07:52:22 Malay Peninsula Standard Time,2021-01-31,7:52:22,800,1072885932121092102,sarasmirks,sara smirks,,"vaccine=you are unlikely to get really sick, sick enough to die. vaccine DOES NOT=you won't catch covid. after you get the shots, you can still catch and transmit the virus. this is important, folks. Mask and distance. test if you want to be close to family.",en,[],[],[],0,0,0,[],[],https://twitter.com/SaraSmirks/status/1355665189010616320,FALSE,,0,,,,,,,,[],,,,,negative
1355665166470438915,1355665166470438915,2021-01-31 07:52:17 Malay Peninsula Standard Time,2021-01-31,7:52:17,800,1233107959519076352,shinephilly,Shine The Light Events,,#moab China reportedly lying about Pfizer’s COVID-19 vaccine to deflect study https://t.co/G6GtKt1d0R,en,[],['https://www.newsbreakapp.com/n/0YPh2muq?s=a2&pd=046DWEpW'],[],0,0,1,['moab'],[],https://twitter.com/ShinePhilly/status/1355665166470438915,FALSE,,0,,,,,,,,[],,,,,negative
1355665161554546690,1355665161554546690,2021-01-31 07:52:16 Malay Peninsula Standard Time,2021-01-31,7:52:16,800,36919199,virgilrealitye,"435k lives, 81.3 million voters",,Dodger Stadium’s COVID-19 vaccination site shut down after anti-vaccine and far-right groups protesters gather at entrance Oh dear. These people need to know that free speech/being loud does not give you the right to interfere with freedoms of others https://t.co/cTLYyradML,en,[],['https://www.latimes.com/california/story/2021-01-30/dodger-stadiums-covid-19-vaccination-site-shutdown-after-dozens-of-protesters-gather-at-entrance'],[],0,0,1,[],[],https://twitter.com/VirgilRealityE/status/1355665161554546690,FALSE,,0,,,,,,,,[],,,,,negative
1355665100347039745,1355661772011659264,2021-01-31 07:52:01 Malay Peninsula Standard Time,2021-01-31,7:52:01,800,25082472,skinnyawkward,D A N I,,"Amazing how no one has been critical of the military for their vaccine distribution when they don’t take age, health, or risk-status into consideration? And they were some of the largest contributors to the rise in covid cases in Anchorage?",en,[],[],[],0,0,8,[],[],https://twitter.com/skinnyawkward/status/1355665100347039745,FALSE,,0,,,,,,,,[],,,,,negative
1355665097583169540,1355663816147652611,2021-01-31 07:52:00 Malay Peninsula Standard Time,2021-01-31,7:52:00,800,763376117428301824,deplorable111,Linda sedlack,,"@FishmanLevine @BreitbartNews Why not give everything to non citizens and Americans nothing? Should get Covid vaccine first to? Give them everything? Is called ""American Last""",en,[],[],[],0,1,0,[],[],https://twitter.com/deplorable111/status/1355665097583169540,FALSE,,0,,,,,,,,"[{'screen_name': 'FishmanLevine', 'name': 'Lois Levine Fishman', 'id': '20812660'}, {'screen_name': 'BreitbartNews', 'name': 'Breitbart News', 'id': '457984599'}]",,,,,negative
1355665085839024131,1355665085839024131,2021-01-31 07:51:58 Malay Peninsula Standard Time,2021-01-31,7:51:58,800,85673562,joshrpool,Josh Pool,,"We live in The Bad Place - ""The demonstrators included members of anti-vaccine and far-right groups."" Dodger Stadium's COVID-19 vaccination site shut down after protesters gather at entrance https://t.co/n1U3vvFQK3",en,[],['https://www.latimes.com/california/story/2021-01-30/dodger-stadiums-covid-19-vaccination-site-shutdown-after-dozens-of-protesters-gather-at-entrance'],[],0,0,1,[],[],https://twitter.com/joshrpool/status/1355665085839024131,FALSE,,0,,,,,,,,[],,,,,negative
1355665068415803392,1355665068415803392,2021-01-31 07:51:54 Malay Peninsula Standard Time,2021-01-31,7:51:54,800,27937887,glhancock,"G. L. Hancock, MS Psychology",,And now the Blue Cross is going to take over distributing #CovidVaccine in CA? We are so fucked!,en,[],[],[],0,0,0,['covidvaccine'],[],https://twitter.com/GLHancock/status/1355665068415803392,FALSE,https://twitter.com/Mikel_Jollett/status/1355642351297785856,0,,,,,,,,[],,,,,negative
1355665068093038595,1355665068093038595,2021-01-31 07:51:53 Malay Peninsula Standard Time,2021-01-31,7:51:53,800,1257212124,markshucksmith,Mark Shucksmith,,Older age groups in UK ‘will die’ if Covid vaccine priority goes to younger key workers | Vaccines and immunisation | The Guardian https://t.co/twYgANoIrv,en,[],['https://www.theguardian.com/society/2021/jan/30/older-groups-must-remain-top-priority-for-vaccines-warn-government-advisers?utm_source=dlvr.it&utm_medium=twitter'],[],0,0,0,[],[],https://twitter.com/MarkShucksmith/status/1355665068093038595,FALSE,,0,,,,,,,,[],,,,,negative
1355665038028189697,1355665038028189697,2021-01-31 07:51:46 Malay Peninsula Standard Time,2021-01-31,7:51:46,800,2821632210,philipjcwhite,Philip White,,"I've been pro Remain,&amp; anti Brexit. I never believed the EU was perfect, but did think (&amp; still do) UK is better off as part of EU than not. However the EU has done itself no favours in its handling of Covid vaccines, &amp; the border in RepIreland+NI. Brexit still a big mistake.",en,[],[],[],0,0,0,[],[],https://twitter.com/philipjcwhite/status/1355665038028189697,FALSE,,0,,,,,,,,[],,,,,negative
1355665019787046912,1355654115242598403,2021-01-31 07:51:42 Malay Peninsula Standard Time,2021-01-31,7:51:42,800,141019494,raesanni,Rae Sanni Stan Account,,@LibertyBibberT You think that an aspiring politician calling out a black senior citizen in a completely different state for legally getting a vaccine when black and Latino ppl are dying from Covid at higher rates is wise? Shut the hell up.,en,[],[],[],0,0,0,[],[],https://twitter.com/raesanni/status/1355665019787046912,FALSE,,0,,,,,,,,"[{'screen_name': 'LibertyBibberT', 'name': 'Liberty-Bibberty', 'id': '270426789'}]",,,,,negative
1355664971208798212,1355664971208798212,2021-01-31 07:51:30 Malay Peninsula Standard Time,2021-01-31,7:51:30,800,17574051,lindasue77,lindaS@ wear a mask for your loved ones,,Covid Mutations Undercut Optimism Even as More Vaccines Near - Bloomberg https://t.co/9tK99xodwJ,en,[],['https://apple.news/AqoFEkrOzQ1uhpJHRhbxx1A'],[],0,0,0,[],[],https://twitter.com/lindasue77/status/1355664971208798212,FALSE,,0,,,,,,,,[],,,,,negative
1355664964414017544,1355660284594180100,2021-01-31 07:51:29 Malay Peninsula Standard Time,2021-01-31,7:51:29,800,1158946072305254402,myempathy4u,🇺🇲 𝓛𝓪𝓽𝓪 💙👨‍⚕️👩‍🏫👮‍♂️👨‍🌾,,"@DrEricDing @Mikel_Jollett Why do they (STILL) work for (feeding) #covid &amp; work against #humanity &amp; #country? They (STILL) make a relatively easy to control virus DEADLIEST in 🇺🇲, being ANTI to basic MASKS (not giving chance to try all the other imp protocols) to (now) VACCINE...they are the real #pandemic https://t.co/hVapzEarCw",en,[],[],['https://pbs.twimg.com/media/EtBKGa3XYAAPWkL.jpg'],0,0,1,"['covid', 'humanity', 'country', 'pandemic']",[],https://twitter.com/MyEmpathy4U/status/1355664964414017544,FALSE,,1,https://pbs.twimg.com/media/EtBKGa3XYAAPWkL.jpg,,,,,,,"[{'screen_name': 'DrEricDing', 'name': 'Eric Feigl-Ding', 'id': '18831926'}, {'screen_name': 'Mikel_Jollett', 'name': 'Mikel Jollett', 'id': '594175899'}]",,,,,negative
1355664934953119745,1355568541953622019,2021-01-31 07:51:22 Malay Peninsula Standard Time,2021-01-31,7:51:22,800,44984619,bobfoolery,Bob Cooper,,"@SteveScalise @GOPChairwoman Outrageous. Far right groups shut down Los Angeles vaccination site ""The demonstrators included members of anti-vaccine and far-right groups. While some carried signs decrying the COVID-19 vaccine and shouting for people not to get the shots, there were no incidents of violence"" https://t.co/GUXC75jkHF",en,[],[],['https://pbs.twimg.com/media/EtBKEtTU4AY6j_V.jpg'],0,0,0,[],[],https://twitter.com/BobFoolery/status/1355664934953119745,FALSE,,1,https://pbs.twimg.com/media/EtBKEtTU4AY6j_V.jpg,,,,,,,"[{'screen_name': 'SteveScalise', 'name': 'Steve Scalise', 'id': '1209417007'}, {'screen_name': 'GOPChairwoman', 'name': 'Ronna McDaniel', 'id': '2353605901'}]",,,,,negative
1355664932709265411,1355664932709265411,2021-01-31 07:51:21 Malay Peninsula Standard Time,2021-01-31,7:51:21,800,1087157293643370497,miketeda104,Miketedian,,NYC nursing home resident who was denied a vaccine dies of COVID-19 The Elderly Slayer Cuomo's misguided policy in the state where they allegedly knew about it in advance was Highly Risky. Trump is Gone Blame Biden? https://t.co/PzyR0jLywY via @nypmetro,en,"[{'screen_name': 'nypmetro', 'name': 'new york post metro', 'id': '1158638582'}]",['https://nypost.com/2021/01/30/nyc-nursing-home-resident-who-was-denied-a-vaccine-dies-of-covid-19/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons'],[],0,4,1,[],[],https://twitter.com/miketeda104/status/1355664932709265411,FALSE,,0,,,,,,,,[],,,,,negative
1355664920574976006,1355664920574976006,2021-01-31 07:51:18 Malay Peninsula Standard Time,2021-01-31,7:51:18,800,407921136,piktore,piktor,,Rep. Stephen Lynch Contracts COVID After Two Pfizer Vaccine Doses https://t.co/Vv0mEUI2Bx via @thedailybeast,en,"[{'screen_name': 'thedailybeast', 'name': 'the daily beast', 'id': '16012783'}]",['https://www.thedailybeast.com/rep-stephen-lynch-contracts-covid-after-two-pfizer-vaccine-doses?source=twitter&via=desktop'],[],0,0,0,[],[],https://twitter.com/piktore/status/1355664920574976006,FALSE,,0,,,,,,,,[],,,,,negative
1355664852937633794,1355664852937633794,2021-01-31 07:51:02 Malay Peninsula Standard Time,2021-01-31,7:51:02,800,144679342,jodie3735,Jodie Skellern,,@dfat @MarisePayne worried we’re not seeing a rollout plan for covid vaccine for our pacific family - is there one?,en,"[{'screen_name': 'marisepayne', 'name': 'marise payne', 'id': '2300779218'}]",[],[],0,0,0,[],[],https://twitter.com/Jodie3735/status/1355664852937633794,FALSE,,0,,,,,,,,[],,,,,negative
1355664830544404487,1355664830544404487,2021-01-31 07:50:57 Malay Peninsula Standard Time,2021-01-31,7:50:57,800,4243299387,lyriklev,CommonSense,,Gates destroyed Africa &amp; India ...now he’s after YOU. He has $ in EVERY SINGLE VACCINE COMPANY-ALL. #CovidVaccine is a killer https://t.co/HinZt8fO3B,en,[],[],[],0,0,0,['covidvaccine'],[],https://twitter.com/LyrikLev/status/1355664830544404487,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1355664776999956481/pu/img/dHBMM1r4Q66ajZzz.jpg,,,,,,,[],,,,,negative
1355664799540137990,1355664799540137990,2021-01-31 07:50:49 Malay Peninsula Standard Time,2021-01-31,7:50:49,800,1353136403861753857,hedzofhedz,(((butterfliesanddaisies))),,call it BULLSHIT. Move em out the fucking way &amp; reopen the fucking #CovidVaccine site. The throw em in jail for obstruction. But they’ll tear gas peaceful protesters. fuck outta here.,en,[],[],[],0,0,1,['covidvaccine'],[],https://twitter.com/hedzofhedz/status/1355664799540137990,FALSE,https://twitter.com/laurie_garrett/status/1355664271280123911,0,,,,,,,,[],,,,,negative
1355664759450812418,1355663347660836870,2021-01-31 07:50:40 Malay Peninsula Standard Time,2021-01-31,7:50:40,800,1344230517290409984,josh41169057,Josh,,"@DrTomFrieden If a vaccinated person later contracts covid19 from somewhere &amp; has no symptoms &amp; doesn't even know they have covid, why would they get tested? Wouldn't this mean more people with no symptoms spreading to the unvaccinated? Slow rollout &amp; no vaccine approved for kids",en,[],[],[],0,0,0,[],[],https://twitter.com/Josh41169057/status/1355664759450812418,FALSE,,0,,,,,,,,"[{'screen_name': 'DrTomFrieden', 'name': 'Dr. Tom Frieden', 'id': '820452522494226433'}]",,,,,negative
1355664759119605767,1355664759119605767,2021-01-31 07:50:40 Malay Peninsula Standard Time,2021-01-31,7:50:40,800,18295003,kylaw74,kylaw74,,"Over 1,100 doses of Pfizer's COVID-19 vaccine DESTROYED in Florida https://t.co/Uy8MSUEbSY",en,[],['https://mol.im/a/9205085'],[],0,0,0,[],[],https://twitter.com/kylaw74/status/1355664759119605767,FALSE,,0,,,,,,,,[],,,,,negative
1355664677834006529,1355664677834006529,2021-01-31 07:50:20 Malay Peninsula Standard Time,2021-01-31,7:50:20,800,358249995,lucasbolding,Lucas Bolding,,The scum in Gitmo will get the vaccine before my wife who has has been teaching for 30 years. Thanks Biden. #greatjobnot Khalid Sheikh Mohammed to get COVID-19 vaccine in Guantanamo https://t.co/le4JjWAejm,en,[],['https://nypost.com/2021/01/29/khalid-sheikh-mohammed-to-get-covid-19-vaccine-in-guantanamo/'],[],0,0,0,['greatjobnot'],[],https://twitter.com/LucasBolding/status/1355664677834006529,FALSE,,0,,,,,,,,[],,,,,negative
1355664591129354240,1355664591129354240,2021-01-31 07:50:00 Malay Peninsula Standard Time,2021-01-31,7:50:00,800,1116350609014382592,bpbriper,Bpbriper 🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿👍,,Europe's Covid-19 vaccine failure exposed https://t.co/hy0NqIwnd3 @MailOnline,en,"[{'screen_name': 'mailonline', 'name': 'daily mail online', 'id': '15438913'}]",['https://mol.im/a/9205563'],[],0,0,0,[],[],https://twitter.com/bpbriper/status/1355664591129354240,FALSE,,0,,,,,,,,[],,,,,negative
1355664578840055812,1355664578840055812,2021-01-31 07:49:57 Malay Peninsula Standard Time,2021-01-31,7:49:57,800,1233107959519076352,shinephilly,Shine The Light Events,,#fauciexposed Fauci warns ‘super-Covid’ strain is more DEADLY as Moderna says vaccine protects against variants https://t.co/HXZIX78kNJ,en,[],['https://www.newsbreakapp.com/n/0YPZmzAm?s=a2&pd=046DWEpW'],[],0,0,1,['fauciexposed'],[],https://twitter.com/ShinePhilly/status/1355664578840055812,FALSE,,0,,,,,,,,[],,,,,negative
1355664570476589058,1355664570476589058,2021-01-31 07:49:55 Malay Peninsula Standard Time,2021-01-31,7:49:55,800,19150641,jlriii,Skip Rutherford,,"Hopeful Covid news: Arkansas deaths &amp; hospitalizations are down. Pre-Super Bowl party case numbers should be slowing with vaccine &amp; factoring in the over 294,000 Arkansans who have had coronavirus. But today's positive test %'s are bad: PCR (12%) Antigen (27%). @ajeannieroberts",en,"[{'screen_name': 'ajeannieroberts', 'name': 'jeannie roberts', 'id': '247403235'}]",[],[],0,2,8,[],[],https://twitter.com/JLRIII/status/1355664570476589058,FALSE,,0,,,,,,,,[],,,,,negative
1.36E+18,1.36E+18,2021-01-31 07:59:56 Malay Peninsula Standard Time,########,7:59:56,800,1.22E+08,jtfinch,Irish Padre,,"@BreitbartNews Fixed the headline for you, ""With the availability of the Vaccine now in the hands of NYC due to Biden's prioritization of COVID as the administration's #1 priority, restrictions being lifted. Doses now being delivered to New Yorkers at scale""",en,[],[],[],2,0,0,[],[],https://twitter.com/jtfinch/status/1355667091739697152,FALSE,,0,,,,,,,,"[{'screen_name': 'BreitbartNews', 'name': 'Breitbart News', 'id': '457984599'}]",,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:53 Malay Peninsula Standard Time,########,7:59:53,800,77581957,lareds60,lareds,,Casino Mogul Charged After Getting COVID-19 Vaccine Meant For Indigenous Locals https://t.co/cEMPJYPmZD via @Yahoo,en,"[{'screen_name': 'yahoo', 'name': 'yahoo', 'id': '19380829'}]",['https://www.yahoo.com/huffpost/rodney-ekaterina-baker-charged-vaccine-travel-violation-170502443.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr'],[],0,0,0,[],[],https://twitter.com/lareds60/status/1355667077777010691,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:45 Malay Peninsula Standard Time,########,7:59:45,800,1.55E+09,gy_sh1n,G Y Shin Esq,,"Reality bites. The EU is a hostile entity, it is not our friend. #BrexitBritain #CovidVaccine #Article16",en,[],[],[],0,0,0,"['brexitbritain', 'covidvaccine', 'article16']",[],https://twitter.com/gy_sh1n/status/1355667045296320516,FALSE,https://twitter.com/LeaveEUOfficial/status/1355616261833678848,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:43 Malay Peninsula Standard Time,########,7:59:43,800,1.28E+18,4throwpopcorn,ðŸ¿ðŸ¿ 4th row ðŸ¿ðŸ¿,,The demonstrators included members of anti-vaccine and far-right groups. While some carried signs decrying the COVID-19 vaccine and shouting for people not to get the shots https://t.co/Z61J9wHsGN,en,[],['https://www.latimes.com/california/story/2021-01-30/dodger-stadiums-covid-19-vaccination-site-shutdown-after-dozens-of-protesters-gather-at-entrance'],[],0,0,0,[],[],https://twitter.com/4thRowPopcorn/status/1355667035989004289,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:34 Malay Peninsula Standard Time,########,7:59:34,800,2.43E+08,oracle369,Abáº¹Ìráº¹fÃ¡ Anthony AdÃ©dÃ¨jÃ¬ ðŸŒ,,@ayo_olah Please read what i replied to @CNNAfrica @BBCAfrica @AJEnglish @France24_en @dwnews @COVID19Tracking @nowthisnews @thetimes @GlblCtzn @CIVICUSalliance @WHOAFRO @CNN @BBCWorld #Africa #CovidVaccine #COVIDIOT #COVIDIOTS #COVIDSecondWave #COVID19Nigeria #Repost #Trending,en,"[{'screen_name': 'cnnafrica', 'name': 'cnn africa', 'id': '56891751'}, {'screen_name': 'bbcafrica', 'name': 'bbc news africa', 'id': '36670025'}, {'screen_name': 'ajenglish', 'name': 'al jazeera english', 'id': '4970411'}, {'screen_name': 'france24_en', 'name': 'france 24 english', 'id': '25049056'}, {'screen_name': 'dwnews', 'name': 'dw news', 'id': '6134882'}, {'screen_name': 'covid19tracking', 'name': 'the covid tracking project', 'id': '1236557193752657926'}, {'screen_name': 'nowthisnews', 'name': 'nowthis', 'id': '701725963'}, {'screen_name': 'thetimes', 'name': 'the times', 'id': '6107422'}, {'screen_name': 'glblctzn', 'name': 'global citizen', 'id': '596893898'}, {'screen_name': 'civicusalliance', 'name': 'civicus', 'id': '2189742522'}, {'screen_name': 'whoafro', 'name': 'who african region', 'id': '544389588'}, {'screen_name': 'cnn', 'name': 'cnn', 'id': '759251'}, {'screen_name': 'bbcworld', 'name': 'bbc news (world)', 'id': '742143'}]",[],[],0,0,0,"['africa', 'covidvaccine', 'covidiot', 'covidiots', 'covidsecondwave', 'covid19nigeria', 'repost', 'trending']",[],https://twitter.com/oracle369/status/1355666999410651138,FALSE,,0,,,,,,,,"[{'screen_name': 'ayo_olah', 'name': 'Iyawo Bruno Fernandes â™›', 'id': '946898615754285056'}]",,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:33 Malay Peninsula Standard Time,########,7:59:33,800,2.27E+08,kento233,baby boy umez,,The Covid vaccines be like ei turn battle of which government can pay/lobby better,en,[],[],[],0,0,0,[],[],https://twitter.com/kento233/status/1355666993643458563,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:31 Malay Peninsula Standard Time,########,7:59:31,800,30314332,honeyd_e_w,Misty,,Congressman who had second COVID-19 vaccine dose tests positive for virus https://t.co/l1aZMT2JKz #SmartNews,en,[],['https://www.foxnews.com/us/congressman-second-covid-19-dose-tests-positive-virus'],[],0,0,0,['smartnews'],[],https://twitter.com/HoneyD_E_W/status/1355666985221193729,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:30 Malay Peninsula Standard Time,########,7:59:30,800,8.80E+17,bigchattanooga,Chattanooga,,@Publix is an employee-owned company. Would like more facts about this matter; details will help put @GovRonDeSantis' actions and any relationship with #Public and its shareholders into perspective. #COVID #vaccine,en,"[{'screen_name': 'govrondesantis', 'name': 'ron desantis', 'id': '1058807868'}]",[],[],1,0,1,"['public', 'covid', 'vaccine']",[],https://twitter.com/BigChattanooga/status/1355666984025919488,FALSE,https://twitter.com/DWUhlfelderLaw/status/1355557764869873666,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:23 Malay Peninsula Standard Time,########,7:59:23,800,77581957,lareds60,lareds,,"Canadian couple who traveled more than 1,000 miles to get COVID-19 vaccines meant for vulnerable Indigenous people could face jail time https://t.co/vCEkQqAGAf via @Yahoo",en,"[{'screen_name': 'yahoo', 'name': 'yahoo', 'id': '19380829'}]",['https://news.yahoo.com/canadian-couple-traveled-more-1-153712846.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr'],[],0,0,0,[],[],https://twitter.com/lareds60/status/1355666952589627393,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:18 Malay Peninsula Standard Time,########,7:59:18,800,1.15E+18,michael12764203,DB Cooper,,@pianoman123046 @GovHowardDean Yet they are exceeding with Covid vaccines. Imagine that.,en,[],[],[],0,0,0,[],[],https://twitter.com/Michael12764203/status/1355666933203542028,FALSE,,0,,,,,,,,"[{'screen_name': 'pianoman123046', 'name': 'GREG PIEPER ðŸ†˜ #TrumpGenoicde #GOPGenocide', 'id': '981295877162749954'}, {'screen_name': 'GovHowardDean', 'name': 'Howard Dean', 'id': '603025587'}]",,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:17 Malay Peninsula Standard Time,########,7:59:17,800,1.29E+18,jolasmanblog,smartinsightblog.blogspot,,https://t.co/ez1AxakOmy We must continue to keep the distance from other people #Covid #Coronavirus #Vaccine #Covid19 #OOP #ComputerScience #StayHome #Agent #SocialDistancing #Simulation #Python #pythonprogramming #StayHomeStaySafe,en,[],['https://smartinsightblog.blogspot.com/2021/01/how-does-covid-19-continue-to-spread.html'],[],0,1,0,"['covid', 'coronavirus', 'vaccine', 'covid19', 'oop', 'computerscience', 'stayhome', 'agent', 'socialdistancing', 'simulation', 'python', 'pythonprogramming', 'stayhomestaysafe']",[],https://twitter.com/jolasmanblog/status/1355666930321993730,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:14 Malay Peninsula Standard Time,########,7:59:14,800,7.81E+17,enirenberg,Edward Nirenberg,,"At this point, despite active soliciting of adverse events and follow up investigation regarding adverse events of special interest, there are no safety signals associated with the Pfizer or Moderna COVID-19 vaccines.",en,[],[],[],1,2,17,[],[],https://twitter.com/ENirenberg/status/1355666915256135683,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:14 Malay Peninsula Standard Time,########,7:59:14,800,7.81E+17,enirenberg,Edward Nirenberg,,"A team of professionals is constantly examining vaccine safety data for all vaccines, especially the COVID-19 vaccines. This was in fact a focal point of the last ACIP meeting: https://t.co/I9JmyNdVGX",en,[],['https://www.cdc.gov/vaccines/acip/meetings/downloads/slides-2021-01/06-COVID-Shimabukuro.pdf'],[],1,1,10,[],[],https://twitter.com/ENirenberg/status/1355666914161418240,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:08 Malay Peninsula Standard Time,########,7:59:08,800,1.35E+18,swerpette1,swerpette ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸â¤ï¸ðŸ’™â¤ï¸ðŸŒŠðŸŒŠ,,Protestors force shut down of Covid vaccine site.,en,[],[],[],0,0,0,[],[],https://twitter.com/swerpette1/status/1355666890451013638,FALSE,https://twitter.com/mollyjongfast/status/1355665703630753792,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:08 Malay Peninsula Standard Time,########,7:59:08,800,2.81E+09,ewetopian,President Ewetopian,,Next time someone brags about Canadaâ€™s excellent healthcare system.... Canadian snowbirds in Florida are already getting the COVID-19 vaccine | CBC News https://t.co/bFwXnE59gM,en,[],['https://www.cbc.ca/news/business/canadian-vaccine-snowbirds-florida-covid-19-1.5863640?__vfz=medium%3Dsharebar'],[],0,0,0,[],[],https://twitter.com/Ewetopian/status/1355666889993822209,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:08 Malay Peninsula Standard Time,########,7:59:08,800,2.36E+09,diplomacy140,Diplomacy140,,"The #EU abruptly reversed an attempt to block #Covid_19 #vaccines from being shipped across the Irish border into #Britain, the latest stumble in #Europe's faltering vaccine rollout. @nytimes #Diplomacy140 https://t.co/4zWGJUqVYH",en,"[{'screen_name': 'nytimes', 'name': 'the new york times', 'id': '807095'}]",['https://www.nytimes.com/2021/01/30/world/europe/covid-vaccines-eu.html'],[],0,0,0,"['eu', 'covid_19', 'vaccines', 'britain', 'europe', 'diplomacy140']",[],https://twitter.com/Diplomacy140/status/1355666889205313538,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:07 Malay Peninsula Standard Time,########,7:59:07,800,8.49E+17,mario016938,What the ?,,Looks like covid@is gonna be@like the flu vaccine where you get a shot every year,en,[],[],[],0,0,0,[],[],https://twitter.com/Mario016938/status/1355666886885744642,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:06 Malay Peninsula Standard Time,########,7:59:06,800,1.33E+18,basebaiicrank,Francis ðŸ¦† Wolf,,@mustachetoilet Those are for paying for parking at Dodgers games and other events. Unrelated to the vaccines or covid testing.,en,[],[],[],2,0,2,[],[],https://twitter.com/basebaIIcrank/status/1355666880342724610,FALSE,,0,,,,,,,,"[{'screen_name': 'mustachetoilet', 'name': 'frankie the wop', 'id': '19688205'}]",,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:05 Malay Peninsula Standard Time,########,7:59:05,800,25053299,fortunemagazine,FORTUNE,,COVID vaccine recipients may still be infectious. When will we know for sure? https://t.co/ubI7RW1fUZ,en,[],['https://bit.ly/2M8IwDW'],[],2,8,6,[],[],https://twitter.com/FortuneMagazine/status/1355666876165218307,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:02 Malay Peninsula Standard Time,########,7:59:02,800,2.28E+08,souljoo0oourney,Journey P.,,"COVID Vaccine Precautions, Liability Protections | Indiana Newsdesk https://t.co/qHWzSZTsp3 via @YouTube",en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/AmWiEJa3uzA'],[],0,0,0,[],[],https://twitter.com/SouLJOo0oOurney/status/1355666867575287814,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:59:02 Malay Peninsula Standard Time,########,7:59:02,800,1.33E+18,daniela_treiber,Daniela Treiber,,U.K. Authorizes Covid-19 Vaccine From Oxford and AstraZeneca - The New York Times https://t.co/QvW0iWG0T1,en,[],['https://www.nytimes.com/2020/12/30/world/europe/uk-covid-19-vaccine-oxford-astrazeneca.html'],[],0,0,0,[],[],https://twitter.com/daniela_treiber/status/1355666866337943555,FALSE,,0,,,,,,,,[],,,,,neutral
1.36E+18,1.36E+18,2021-01-31 07:58:58 Malay Peninsula Standard Time,########,7:58:58,800,1.34E+18,isaac81101102,Isaac,,La vida siempre la vida en todas sus manifestaciones y MÃ©xico es uno de los paÃ­ses mÃ¡s biodiversos de la tierra.ðŸŒ… #QuedateEnCasa #EconomiaFamiliarEdomex #RealMadridLevante #YoSoyGrandesBatallas #ULTIMAHORA #Oaxaca #aespa #CovidVaccine #Corona #wildlife #Mexico #AMLO Guanajuato https://t.co/pcu9GBtfj3,es,[],[],"['https://pbs.twimg.com/media/EtBLzyKXcAYRChJ.jpg', 'https://pbs.twimg.com/media/EtBLz7kXEAM6rrA.jpg', 'https://pbs.twimg.com/media/EtBL0ImXcAIiiP9.jpg', 'https://pbs.twimg.com/media/EtBL0SVW8AMuyAp.jpg']",0,0,0,"['quedateencasa', 'economiafamiliaredomex', 'realmadridlevante', 'yosoygrandesbatallas', 'ultimahora', 'oaxaca', 'aespa', 'covidvaccine', 'corona', 'wildlife', 'mexico', 'amlo']",[],https://twitter.com/Isaac81101102/status/1355666850923896843,FALSE,,1,https://pbs.twimg.com/media/EtBLzyKXcAYRChJ.jpg,,,,,,,[],,,,,neutral
